Time_Sec,Amplitude
0.000000,-0.000022
0.033333,-0.000751
0.066667,-0.001369
0.100000,-0.001791
0.133333,-0.001971
0.166667,-0.001913
0.200000,-0.001663
0.233333,-0.001292
0.266667,-0.000881
0.300000,-0.000500
0.333333,-0.000197
0.366667,0.000010
0.400000,0.000129
0.433333,0.000188
0.466667,0.000216
0.500000,0.000238
0.533333,0.000267
0.566667,0.000301
0.600000,0.000332
0.633333,0.000345
0.666667,0.000328
0.700000,0.000278
0.733333,0.000201
0.766667,0.000110
0.800000,0.000024
0.833333,-0.000042
0.866667,-0.000081
0.900000,-0.000095
0.933333,-0.000091
0.966667,-0.000082
1.000000,-0.000073
1.033333,-0.000064
1.066667,-0.000047
1.100000,-0.000010
1.133333,0.000056
1.166667,0.000147
1.200000,0.000249
1.233333,0.000338
1.266667,0.000388
1.300000,0.000377
1.333333,0.000301
1.366667,0.000170
1.400000,0.000012
1.433333,-0.000139
1.466667,-0.000247
1.500000,-0.000291
1.533333,-0.000263
1.566667,-0.000176
1.600000,-0.000054
1.633333,0.000070
1.666667,0.000166
1.700000,0.000211
1.733333,0.000199
1.766667,0.000136
1.800000,0.000043
1.833333,-0.000052
1.866667,-0.000125
1.900000,-0.000164
1.933333,-0.000168
1.966667,-0.000147
2.000000,-0.000113
2.033333,-0.000077
2.066667,-0.000045
2.100000,-0.000018
2.133333,0.000004
2.166667,0.000024
2.200000,0.000041
2.233333,0.000051
2.266667,0.000049
2.300000,0.000030
2.333333,-0.000007
2.366667,-0.000058
2.400000,-0.000114
2.433333,-0.000161
2.466667,-0.000189
2.500000,-0.000188
2.533333,-0.000156
2.566667,-0.000100
2.600000,-0.000029
2.633333,0.000041
2.666667,0.000096
2.700000,0.000128
2.733333,0.000133
2.766667,0.000118
2.800000,0.000090
2.833333,0.000061
2.866667,0.000040
2.900000,0.000034
2.933333,0.000041
2.966667,0.000056
3.000000,0.000071
3.033333,0.000078
3.066667,0.000076
3.100000,0.000066
3.133333,0.000054
3.166667,0.000048
3.200000,0.000050
3.233333,0.000060
3.266667,0.000070
3.300000,0.000071
3.333333,0.000054
3.366667,0.000018
3.400000,-0.000032
3.433333,-0.000087
3.466667,-0.000135
3.500000,-0.000164
3.533333,-0.000168
3.566667,-0.000147
3.600000,-0.000108
3.633333,-0.000064
3.666667,-0.000024
3.700000,0.000003
3.733333,0.000015
3.766667,0.000015
3.800000,0.000009
3.833333,0.000002
3.866667,-0.000003
3.900000,-0.000004
3.933333,-0.000004
3.966667,-0.000004
4.000000,-0.000006
4.033333,-0.000009
4.066667,-0.000010
4.100000,-0.000004
4.133333,0.000012
4.166667,0.000038
4.200000,0.000069
4.233333,0.000097
4.266667,0.000112
4.300000,0.000104
4.333333,0.000070
4.366667,0.000017
4.400000,-0.000043
4.433333,-0.000092
4.466667,-0.000117
4.500000,-0.000108
4.533333,-0.000070
4.566667,-0.000015
4.600000,0.000039
4.633333,0.000074
4.666667,0.000080
4.700000,0.000057
4.733333,0.000015
4.766667,-0.000028
4.800000,-0.000056
4.833333,-0.000058
4.866667,-0.000037
4.900000,-0.000000
4.933333,0.000037
4.966667,0.000060
5.000000,0.000062
5.033333,0.000044
5.066667,0.000015
5.100000,-0.000011
5.133333,-0.000022
5.166667,-0.000015
5.200000,0.000007
5.233333,0.000034
5.266667,0.000052
5.300000,0.000049
5.333333,0.000022
5.366667,-0.000025
5.400000,-0.000080
5.433333,-0.000126
5.466667,-0.000148
5.500000,-0.000136
5.533333,-0.000091
5.566667,-0.000026
5.600000,0.000042
5.633333,0.000093
5.666667,0.000112
5.700000,0.000097
5.733333,0.000057
5.766667,0.000007
5.800000,-0.000036
5.833333,-0.000058
5.866667,-0.000053
5.900000,-0.000023
5.933333,0.000023
5.966667,0.000070
6.000000,0.000105
6.033333,0.000118
6.066667,0.000109
6.100000,0.000083
6.133333,0.000049
6.166667,0.000017
6.200000,-0.000011
6.233333,-0.000034
6.266667,-0.000054
6.300000,-0.000076
6.333333,-0.000099
6.366667,-0.000123
6.400000,-0.000139
6.433333,-0.000144
6.466667,-0.000132
6.500000,-0.000104
6.533333,-0.000063
6.566667,-0.000015
6.600000,0.000031
6.633333,0.000064
6.666667,0.000080
6.700000,0.000077
6.733333,0.000063
6.766667,0.000047
6.800000,0.000040
6.833333,0.000049
6.866667,0.000075
6.900000,0.000111
6.933333,0.000146
6.966667,0.000164
7.000000,0.000155
7.033333,0.000115
7.066667,0.000051
7.100000,-0.000025
7.133333,-0.000097
7.166667,-0.000151
7.200000,-0.000177
7.233333,-0.000174
7.266667,-0.000146
7.300000,-0.000105
