Time_Sec,Amplitude
0.000000,0.142977
0.033333,0.037838
0.066667,-0.157384
0.100000,-0.492476
0.133333,-0.955816
0.166667,-1.470929
0.200000,-1.917381
0.233333,-2.169528
0.266667,-2.139112
0.300000,-1.807547
0.333333,-1.238490
0.366667,-0.565827
0.400000,0.042672
0.433333,0.436954
0.466667,0.533175
0.500000,0.339216
0.533333,-0.052928
0.566667,-0.503263
0.600000,-0.872493
0.633333,-1.063684
0.666667,-1.041527
0.700000,-0.824804
0.733333,-0.460406
0.766667,0.005246
0.800000,0.542282
0.833333,1.132691
0.866667,1.747004
0.900000,2.316946
0.933333,2.726661
0.966667,2.838820
1.000000,2.550621
1.033333,1.852431
1.066667,0.855495
1.100000,-0.230661
1.133333,-1.164457
1.166667,-1.752719
1.200000,-1.909887
1.233333,-1.673789
1.266667,-1.177979
1.300000,-0.597891
1.333333,-0.093918
1.366667,0.229331
1.400000,0.337811
1.433333,0.258640
1.466667,0.057022
1.500000,-0.188796
1.533333,-0.407847
1.566667,-0.549992
1.600000,-0.591911
1.633333,-0.535755
1.666667,-0.402916
1.700000,-0.226099
1.733333,-0.041202
1.766667,0.120301
1.800000,0.236755
1.833333,0.298123
1.866667,0.305290
1.900000,0.268652
1.933333,0.205620
1.966667,0.135983
2.000000,0.076403
2.033333,0.036707
2.066667,0.018902
2.100000,0.018405
2.133333,0.027335
2.166667,0.039225
2.200000,0.052424
2.233333,0.069623
2.266667,0.094272
2.300000,0.126928
2.333333,0.163365
2.366667,0.194795
2.400000,0.210442
2.433333,0.201826
2.466667,0.165927
2.500000,0.104742
2.533333,0.022336
2.566667,-0.077302
2.600000,-0.190162
2.633333,-0.310586
2.666667,-0.428826
2.700000,-0.528419
2.733333,-0.585435
2.766667,-0.572121
2.800000,-0.465342
2.833333,-0.257583
2.866667,0.033306
2.900000,0.360551
2.933333,0.655740
2.966667,0.847366
3.000000,0.884299
3.033333,0.754268
3.066667,0.489782
3.100000,0.159206
3.133333,-0.154346
3.166667,-0.379012
3.200000,-0.475205
3.233333,-0.444274
3.266667,-0.323870
3.300000,-0.173772
3.333333,-0.056836
3.366667,-0.019674
3.400000,-0.078319
3.433333,-0.212971
3.466667,-0.372785
3.500000,-0.489328
3.533333,-0.496561
3.566667,-0.353037
3.600000,-0.058667
3.633333,0.341452
3.666667,0.768078
3.700000,1.128940
3.733333,1.341814
3.766667,1.351962
3.800000,1.139858
3.833333,0.720904
3.866667,0.142857
3.900000,-0.516322
3.933333,-1.154650
3.966667,-1.662391
4.000000,-1.947219
4.033333,-1.958828
4.066667,-1.702016
4.100000,-1.232450
4.133333,-0.637150
4.166667,-0.008595
4.200000,0.575923
4.233333,1.062185
4.266667,1.415027
4.300000,1.609455
4.333333,1.625247
4.366667,1.450936
4.400000,1.096943
4.433333,0.609443
4.466667,0.073096
4.500000,-0.403694
4.533333,-0.717856
4.566667,-0.805455
4.600000,-0.667440
4.633333,-0.374317
4.666667,-0.043008
4.700000,0.206911
4.733333,0.297429
4.766667,0.215903
4.800000,0.010258
4.833333,-0.237307
4.866667,-0.443597
4.900000,-0.551358
4.933333,-0.542025
4.966667,-0.433215
5.000000,-0.265749
5.033333,-0.087129
5.066667,0.063190
5.100000,0.163268
5.133333,0.210616
5.166667,0.216770
5.200000,0.198343
5.233333,0.169568
5.266667,0.138683
5.300000,0.107878
5.333333,0.075927
5.366667,0.042179
5.400000,0.009306
5.433333,-0.017227
5.466667,-0.032151
5.500000,-0.033408
5.533333,-0.023779
5.566667,-0.010706
5.600000,-0.003670
5.633333,-0.009400
5.666667,-0.027581
5.700000,-0.050070
5.733333,-0.063983
5.766667,-0.056784
5.800000,-0.021535
5.833333,0.039238
5.866667,0.113015
5.900000,0.180894
5.933333,0.223323
5.966667,0.225188
6.000000,0.179520
6.033333,0.090199
6.066667,-0.027380
6.100000,-0.149176
6.133333,-0.248389
6.166667,-0.302200
6.200000,-0.297791
6.233333,-0.236412
6.266667,-0.133564
6.300000,-0.014214
6.333333,0.095041
6.366667,0.173375
6.400000,0.210366
6.433333,0.207089
6.466667,0.173413
6.500000,0.122483
6.533333,0.065505
6.566667,0.009622
6.600000,-0.041332
6.633333,-0.085214
6.666667,-0.119964
6.700000,-0.142046
6.733333,-0.146045
6.766667,-0.126702
6.800000,-0.082525
6.833333,-0.018629
6.866667,0.052718
6.900000,0.114335
6.933333,0.149274
6.966667,0.147520
7.000000,0.110563
7.033333,0.050717
7.066667,-0.014049
7.100000,-0.066460
7.133333,-0.095125
7.166667,-0.097638
7.200000,-0.080567
7.233333,-0.055960
7.266667,-0.036225
7.300000,-0.029900
7.333333,-0.039127
7.366667,-0.058637
7.400000,-0.077080
7.433333,-0.081549
7.466667,-0.063778
7.500000,-0.024951
7.533333,0.022947
7.566667,0.059990
7.600000,0.065459
7.633333,0.027629
7.666667,-0.048232
7.700000,-0.138061
7.733333,-0.204301
7.766667,-0.206144
7.800000,-0.112264
7.833333,0.086658
7.866667,0.369910
7.900000,0.687448
7.933333,0.970188
7.966667,1.146785
8.000000,1.161662
8.033333,0.988538
8.066667,0.635109
8.100000,0.139258
8.133333,-0.438247
8.166667,-1.020653
8.200000,-1.523310
8.233333,-1.866461
8.266667,-1.991734
8.300000,-1.876236
8.333333,-1.537873
8.366667,-1.029443
8.400000,-0.423913
8.433333,0.202780
8.466667,0.783971
8.500000,1.265818
8.533333,1.604674
8.566667,1.764315
8.600000,1.718270
8.633333,1.459134
8.666667,1.011646
8.700000,0.441136
8.733333,-0.151250
8.766667,-0.648479
8.800000,-0.947202
8.833333,-0.988181
8.866667,-0.777922
8.900000,-0.391628
8.933333,0.048147
8.966667,0.411508
9.000000,0.603034
9.033333,0.587414
9.066667,0.391253
9.100000,0.085587
9.133333,-0.240806
9.166667,-0.507710
9.200000,-0.662290
9.233333,-0.686910
9.266667,-0.596561
9.300000,-0.428987
9.333333,-0.230978
9.366667,-0.044691
9.400000,0.101678
9.433333,0.196400
9.466667,0.241371
9.500000,0.247223
9.533333,0.228144
9.566667,0.196936
9.600000,0.161624
9.633333,0.125105
9.666667,0.087333
9.700000,0.048145
9.733333,0.009553
9.766667,-0.023132
9.800000,-0.042413
