# Time_Sec,Amplitude
0.000000,-0.001382
0.033333,-0.003058
0.066667,-0.004787
0.100000,-0.006543
0.133333,-0.008157
0.166667,-0.009303
0.200000,-0.009563
0.233333,-0.008546
0.266667,-0.006061
0.300000,-0.002266
0.333333,0.002249
0.366667,0.006538
0.400000,0.009555
0.433333,0.010537
0.466667,0.009323
0.500000,0.006440
0.533333,0.002905
0.566667,-0.000126
0.600000,-0.001721
0.633333,-0.001424
0.666667,0.000629
0.700000,0.003778
0.733333,0.007056
0.766667,0.009486
0.800000,0.010350
0.833333,0.009339
0.866667,0.006599
0.900000,0.002648
0.933333,-0.001794
0.966667,-0.006010
1.000000,-0.009428
1.033333,-0.011665
1.066667,-0.012524
1.100000,-0.012007
1.133333,-0.010344
1.166667,-0.007975
1.200000,-0.005434
1.233333,-0.003158
1.266667,-0.001327
1.300000,0.000172
1.333333,0.001615
1.366667,0.003221
1.400000,0.004963
1.433333,0.006503
1.466667,0.007291
1.500000,0.006779
1.533333,0.004697
1.566667,0.001237
1.600000,-0.002927
1.633333,-0.006822
1.666667,-0.009453
1.700000,-0.010097
1.733333,-0.008510
1.766667,-0.005006
1.800000,-0.000362
1.833333,0.004431
1.866667,0.008462
1.900000,0.011128
1.933333,0.012223
1.966667,0.011890
2.000000,0.010485
2.033333,0.008414
2.066667,0.006008
2.100000,0.003473
2.133333,0.000905
2.166667,-0.001641
2.200000,-0.004069
2.233333,-0.006190
2.266667,-0.007746
2.300000,-0.008486
2.333333,-0.008276
2.366667,-0.007191
2.400000,-0.005526
2.433333,-0.003714
2.466667,-0.002162
2.500000,-0.001090
2.533333,-0.000483
2.566667,-0.000142
2.600000,0.000186
2.633333,0.000699
2.666667,0.001489
2.700000,0.002540
2.733333,0.003736
2.766667,0.004871
2.800000,0.005631
2.833333,0.005641
2.866667,0.004580
2.900000,0.002337
2.933333,-0.000867
2.966667,-0.004478
3.000000,-0.007717
3.033333,-0.009787
3.066667,-0.010110
3.100000,-0.008518
3.133333,-0.005308
3.166667,-0.001150
3.200000,0.003108
3.233333,0.006645
3.266667,0.008837
3.300000,0.009374
3.333333,0.008317
3.366667,0.006084
3.400000,0.003332
3.433333,0.000782
3.466667,-0.000981
3.500000,-0.001651
3.533333,-0.001243
3.566667,-0.000077
3.600000,0.001311
3.633333,0.002303
3.666667,0.002393
3.700000,0.001357
3.733333,-0.000653
3.766667,-0.003160
3.800000,-0.005514
3.833333,-0.007088
3.866667,-0.007440
3.900000,-0.006412
3.933333,-0.004156
3.966667,-0.001112
4.000000,0.002088
4.033333,0.004756
4.066667,0.006314
4.100000,0.006448
4.133333,0.005213
4.166667,0.003018
4.200000,0.000518
4.233333,-0.001592
4.266667,-0.002781
4.300000,-0.002841
4.333333,-0.001934
4.366667,-0.000518
4.400000,0.000822
4.433333,0.001585
4.466667,0.001516
4.500000,0.000668
4.533333,-0.000672
4.566667,-0.002144
4.600000,-0.003467
4.633333,-0.004506
4.666667,-0.005223
4.700000,-0.005592
4.733333,-0.005533
4.766667,-0.004928
4.800000,-0.003683
4.833333,-0.001793
4.866667,0.000609
4.900000,0.003257
4.933333,0.005778
4.966667,0.007766
5.000000,0.008880
5.033333,0.008934
5.066667,0.007958
5.100000,0.006189
5.133333,0.004014
5.166667,0.001864
5.200000,0.000106
5.233333,-0.001039
5.266667,-0.001521
5.300000,-0.001425
5.333333,-0.000926
5.366667,-0.000258
5.400000,0.000300
5.433333,0.000462
5.466667,0.000031
5.500000,-0.000997
