# Time_Sec,Amplitude
0.000000,-0.005527
0.033333,-0.001210
0.066667,0.002475
0.100000,0.004936
0.133333,0.005995
0.166667,0.005827
0.200000,0.004760
0.233333,0.003024
0.266667,0.000628
0.300000,-0.002561
0.333333,-0.006563
0.366667,-0.010998
0.400000,-0.014969
0.433333,-0.017216
0.466667,-0.016518
0.500000,-0.012184
0.533333,-0.004465
0.566667,0.005292
0.600000,0.014848
0.633333,0.021642
0.666667,0.023615
0.700000,0.020018
0.733333,0.011825
0.766667,0.001467
0.800000,-0.008039
0.833333,-0.014124
0.866667,-0.015420
0.900000,-0.012024
0.933333,-0.005324
0.966667,0.002495
1.000000,0.009094
1.033333,0.012634
1.066667,0.012271
1.100000,0.008360
1.133333,0.002293
1.166667,-0.003989
1.200000,-0.008644
1.233333,-0.010507
1.266667,-0.009372
1.300000,-0.005950
1.333333,-0.001544
1.366667,0.002421
1.400000,0.004883
1.433333,0.005497
1.466667,0.004721
1.500000,0.003598
1.533333,0.003304
1.566667,0.004644
1.600000,0.007684
1.633333,0.011612
1.666667,0.014906
1.700000,0.015778
1.733333,0.012821
1.766667,0.005670
1.800000,-0.004621
1.833333,-0.015722
1.866667,-0.024748
1.900000,-0.029295
1.933333,-0.028332
1.966667,-0.022530
2.000000,-0.013885
2.033333,-0.004869
2.066667,0.002436
2.100000,0.006867
2.133333,0.008271
2.166667,0.007275
2.200000,0.004912
2.233333,0.002259
2.266667,0.000175
2.300000,-0.000841
2.333333,-0.000683
2.366667,0.000408
2.400000,0.001965
2.433333,0.003457
2.466667,0.004482
2.500000,0.004911
2.533333,0.004913
2.566667,0.004857
2.600000,0.005104
2.633333,0.005778
2.666667,0.006649
2.700000,0.007181
2.733333,0.006759
2.766667,0.004974
2.800000,0.001852
2.833333,-0.002085
2.866667,-0.005930
2.900000,-0.008651
2.933333,-0.009432
2.966667,-0.007953
3.000000,-0.004518
3.033333,0.000051
3.066667,0.004683
3.100000,0.008360
3.133333,0.010345
3.166667,0.010289
3.200000,0.008248
3.233333,0.004655
3.266667,0.000245
3.300000,-0.004072
3.333333,-0.007429
3.366667,-0.009232
3.400000,-0.009324
3.433333,-0.007989
3.466667,-0.005804
3.500000,-0.003408
3.533333,-0.001296
3.566667,0.000274
3.600000,0.001247
3.633333,0.001659
3.666667,0.001553
3.700000,0.000966
3.733333,-0.000024
3.766667,-0.001256
3.800000,-0.002488
3.833333,-0.003451
3.866667,-0.003942
3.900000,-0.003898
3.933333,-0.003405
3.966667,-0.002662
4.000000,-0.001905
4.033333,-0.001366
4.066667,-0.001234
4.100000,-0.001619
4.133333,-0.002477
4.166667,-0.003530
4.200000,-0.004243
4.233333,-0.003945
4.266667,-0.002059
4.300000,0.001626
4.333333,0.006788
4.366667,0.012571
4.400000,0.017792
4.433333,0.021297
4.466667,0.022320
4.500000,0.020697
4.533333,0.016831
4.566667,0.011499
4.600000,0.005579
4.633333,-0.000151
4.666667,-0.005131
4.700000,-0.009038
4.733333,-0.011763
4.766667,-0.013376
4.800000,-0.014070
4.833333,-0.014128
4.866667,-0.013858
4.900000,-0.013521
4.933333,-0.013232
4.966667,-0.012893
5.000000,-0.012204
5.033333,-0.010783
5.066667,-0.008340
5.100000,-0.004844
5.133333,-0.000598
5.166667,0.003829
5.200000,0.007768
5.233333,0.010630
5.266667,0.012038
5.300000,0.011885
5.333333,0.010339
5.366667,0.007787
5.400000,0.004756
5.433333,0.001798
5.466667,-0.000606
5.500000,-0.002122
5.533333,-0.002615
5.566667,-0.002163
5.600000,-0.001011
5.633333,0.000517
5.666667,0.002121
5.700000,0.003552
5.733333,0.004592
5.766667,0.005045
5.800000,0.004808
5.833333,0.003993
5.866667,0.002979
5.900000,0.002292
5.933333,0.002359
5.966667,0.003268
6.000000,0.004662
6.033333,0.005825
6.066667,0.005929
6.100000,0.004348
6.133333,0.000941
6.166667,-0.003839
6.200000,-0.009052
6.233333,-0.013582
6.266667,-0.016512
6.300000,-0.017382
6.333333,-0.016262
6.366667,-0.013616
6.400000,-0.010087
6.433333,-0.006277
6.466667,-0.002626
6.500000,0.000607
6.533333,0.003305
6.566667,0.005450
6.600000,0.007098
6.633333,0.008348
6.666667,0.009283
6.700000,0.009915
6.733333,0.010151
6.766667,0.009823
6.800000,0.008770
6.833333,0.006950
6.866667,0.004494
6.900000,0.001688
6.933333,-0.001119
6.966667,-0.003598
7.000000,-0.005492
7.033333,-0.006627
7.066667,-0.006903
7.100000,-0.006296
7.133333,-0.004893
7.166667,-0.002925
7.200000,-0.000774
7.233333,0.001103
7.266667,0.002308
7.300000,0.002645
7.333333,0.002195
7.366667,0.001286
7.400000,0.000380
7.433333,-0.000110
7.466667,0.000018
7.500000,0.000680
7.533333,0.001580
7.566667,0.002368
7.600000,0.002803
7.633333,0.002804
7.666667,0.002413
7.700000,0.001698
7.733333,0.000706
7.766667,-0.000515
7.800000,-0.001845
7.833333,-0.003030
7.866667,-0.003726
7.900000,-0.003630
7.933333,-0.002656
7.966667,-0.001042
8.000000,0.000683
8.033333,0.001885
8.066667,0.002081
8.100000,0.001121
8.133333,-0.000771
8.166667,-0.003096
8.200000,-0.005243
8.233333,-0.006640
8.266667,-0.006868
8.300000,-0.005729
8.333333,-0.003293
8.366667,0.000067
8.400000,0.003692
8.433333,0.006753
8.466667,0.008485
8.500000,0.008448
8.533333,0.006676
8.566667,0.003662
8.600000,0.000181
8.633333,-0.002952
8.666667,-0.005119
8.700000,-0.006036
8.733333,-0.005778
8.766667,-0.004678
8.800000,-0.003134
8.833333,-0.001437
8.866667,0.000318
8.900000,0.002185
8.933333,0.004244
8.966667,0.006450
9.000000,0.008551
9.033333,0.010092
9.066667,0.010558
9.100000,0.009589
9.133333,0.007168
9.166667,0.003681
9.200000,-0.000193
9.233333,-0.003710
9.266667,-0.006306
9.300000,-0.007757
9.333333,-0.008192
9.366667,-0.007969
9.400000,-0.007474
9.433333,-0.006939
9.466667,-0.006377
9.500000,-0.005642
9.533333,-0.004595
9.566667,-0.003245
9.600000,-0.001779
9.633333,-0.000457
9.666667,0.000541
9.700000,0.001182
9.733333,0.001553
9.766667,0.001777
9.800000,0.001964
9.833333,0.002203
9.866667,0.002567
9.900000,0.003086
9.933333,0.003710
9.966667,0.004264
10.000000,0.004470
10.033333,0.004032
10.066667,0.002790
10.100000,0.000841
10.133333,-0.001435
10.166667,-0.003473
10.200000,-0.004697
10.233333,-0.004714
10.266667,-0.003453
10.300000,-0.001182
10.333333,0.001575
10.366667,0.004232
10.400000,0.006316
10.433333,0.007576
10.466667,0.007975
10.500000,0.007620
10.533333,0.006664
10.566667,0.005238
10.600000,0.003424
10.633333,0.001272
10.666667,-0.001163
10.700000,-0.003775
10.733333,-0.006357
10.766667,-0.008599
10.800000,-0.010171
10.833333,-0.010860
10.866667,-0.010667
10.900000,-0.009761
10.933333,-0.008339
10.966667,-0.006527
11.000000,-0.004406
11.033333,-0.002100
11.066667,0.000166
11.100000,0.002106
11.133333,0.003470
11.166667,0.004142
11.200000,0.004187
11.233333,0.003839
11.266667,0.003437
11.300000,0.003311
11.333333,0.003643
11.366667,0.004378
11.400000,0.005226
11.433333,0.005769
11.466667,0.005632
11.500000,0.004653
11.533333,0.002983
11.566667,0.001092
11.600000,-0.000374
11.633333,-0.000832
11.666667,-0.000032
11.700000,0.001783
11.733333,0.003942
11.766667,0.005580
11.800000,0.005964
11.833333,0.004767
11.866667,0.002167
11.900000,-0.001240
11.933333,-0.004682
11.966667,-0.007474
12.000000,-0.009230
12.033333,-0.009932
12.066667,-0.009859
12.100000,-0.009392
12.133333,-0.008785
12.166667,-0.008009
12.200000,-0.006763
12.233333,-0.004665
12.266667,-0.001530
12.300000,0.002397
12.333333,0.006391
12.366667,0.009435
12.400000,0.010622
12.433333,0.009570
12.466667,0.006621
12.500000,0.002717
12.533333,-0.000990
12.566667,-0.003571
12.600000,-0.004578
12.633333,-0.004051
12.666667,-0.002353
12.700000,0.000014
12.733333,0.002526
12.766667,0.004688
12.800000,0.006082
12.833333,0.006428
12.866667,0.005651
12.900000,0.003916
12.933333,0.001610
12.966667,-0.000754
13.000000,-0.002672
13.033333,-0.003771
13.066667,-0.003894
13.100000,-0.003133
13.133333,-0.001829
13.166667,-0.000505
13.200000,0.000255
13.233333,-0.000006
13.266667,-0.001409
13.300000,-0.003626
13.333333,-0.005938
13.366667,-0.007462
13.400000,-0.007463
13.433333,-0.005623
13.466667,-0.002180
13.500000,0.002119
13.533333,0.006250
13.566667,0.009228
13.600000,0.010392
13.633333,0.009541
13.666667,0.006938
13.700000,0.003203
13.733333,-0.000838
13.766667,-0.004320
13.800000,-0.006514
13.833333,-0.006955
13.866667,-0.005537
13.900000,-0.002540
13.933333,0.001394
13.966667,0.005358
14.000000,0.008375
14.033333,0.009634
14.066667,0.008706
14.100000,0.005634
14.133333,0.000918
14.166667,-0.004586
14.200000,-0.009810
14.233333,-0.013652
14.266667,-0.015215
14.300000,-0.014056
14.333333,-0.010398
14.366667,-0.005140
14.400000,0.000379
14.433333,0.004833
14.466667,0.007347
14.500000,0.007740
14.533333,0.006470
14.566667,0.004380
14.600000,0.002357
14.633333,0.001024
14.666667,0.000573
14.700000,0.000798
14.733333,0.001300
14.766667,0.001750
14.800000,0.002061
14.833333,0.002366
14.866667,0.002845
14.900000,0.003558
14.933333,0.004389
14.966667,0.005128
15.000000,0.005571
15.033333,0.005579
15.066667,0.005061
15.100000,0.003957
15.133333,0.002261
15.166667,0.000071
15.200000,-0.002389
15.233333,-0.004826
15.266667,-0.006985
15.300000,-0.008721
15.333333,-0.009983
15.366667,-0.010740
15.400000,-0.010930
15.433333,-0.010459
15.466667,-0.009269
15.500000,-0.007407
15.533333,-0.005054
15.566667,-0.002493
15.600000,-0.000021
15.633333,0.002130
15.666667,0.003830
15.700000,0.005031
15.733333,0.005732
15.766667,0.005965
15.800000,0.005800
15.833333,0.005347
15.866667,0.004751
15.900000,0.004189
15.933333,0.003844
15.966667,0.003877
16.000000,0.004359
16.033333,0.005217
16.066667,0.006213
16.100000,0.006966
16.133333,0.007058
16.166667,0.006204
16.200000,0.004382
16.233333,0.001860
16.266667,-0.000895
16.300000,-0.003379
16.333333,-0.005197
16.366667,-0.006163
16.400000,-0.006335
16.433333,-0.005982
16.466667,-0.005503
16.500000,-0.005312
16.533333,-0.005705
16.566667,-0.006744
16.600000,-0.008203
16.633333,-0.009584
16.666667,-0.010222
16.700000,-0.009471
16.733333,-0.006949
16.766667,-0.002720
16.800000,0.002635
16.833333,0.008138
16.866667,0.012659
16.900000,0.015230
16.933333,0.015343
16.966667,0.013123
17.000000,0.009298
17.033333,0.004948
17.066667,0.001121
17.100000,-0.001505
17.133333,-0.002786
17.166667,-0.003052
17.200000,-0.002876
17.233333,-0.002800
17.266667,-0.003121
17.300000,-0.003815
17.333333,-0.004601
17.366667,-0.005106
17.400000,-0.005035
17.433333,-0.004299
17.466667,-0.003061
17.500000,-0.001680
17.533333,-0.000573
17.566667,-0.000053
17.600000,-0.000199
17.633333,-0.000805
17.666667,-0.001426
17.700000,-0.001528
17.733333,-0.000697
17.766667,0.001156
17.800000,0.003708
17.833333,0.006313
17.866667,0.008251
17.900000,0.008985
17.933333,0.008325
17.966667,0.006446
18.000000,0.003800
18.033333,0.000980
18.066667,-0.001419
18.100000,-0.002923
18.133333,-0.003297
18.166667,-0.002618
18.200000,-0.001274
18.233333,0.000143
18.266667,0.001025
18.300000,0.000946
18.333333,-0.000199
18.366667,-0.002175
18.400000,-0.004531
18.433333,-0.006793
18.466667,-0.008622
18.500000,-0.009832
18.533333,-0.010310
18.566667,-0.009925
18.600000,-0.008520
18.633333,-0.005985
18.666667,-0.002393
18.700000,0.001911
18.733333,0.006298
18.766667,0.009962
18.800000,0.012126
18.833333,0.012315
18.866667,0.010569
18.900000,0.007482
18.933333,0.004001
18.966667,0.001096
19.000000,-0.000562
19.033333,-0.000776
19.066667,0.000184
19.100000,0.001749
19.133333,0.003266
19.166667,0.004190
19.200000,0.004173
19.233333,0.003051
19.266667,0.000837
19.300000,-0.002250
19.333333,-0.005731
19.366667,-0.008892
19.400000,-0.010912
19.433333,-0.011103
19.466667,-0.009157
19.500000,-0.005336
19.533333,-0.000485
19.566667,0.004151
19.600000,0.007302
19.633333,0.008114
19.666667,0.006477
19.700000,0.003097
19.733333,-0.000749
19.766667,-0.003647
19.800000,-0.004537
19.833333,-0.003106
19.866667,0.000078
19.900000,0.003754
19.933333,0.006439
19.966667,0.007000
20.000000,0.005076
20.033333,0.001173
20.066667,-0.003601
20.100000,-0.007982
20.133333,-0.010964
20.166667,-0.012004
20.200000,-0.010997
20.233333,-0.008148
20.266667,-0.003861
20.300000,0.001301
20.333333,0.006604
20.366667,0.011164
20.400000,0.014079
