# Time_Sec,Amplitude
0.000000,-0.000123
0.033333,0.000676
0.066667,0.001073
0.100000,0.000798
0.133333,-0.000165
0.166667,-0.001569
0.200000,-0.002980
0.233333,-0.003908
0.266667,-0.003964
0.300000,-0.002992
0.333333,-0.001124
0.366667,0.001270
0.400000,0.003709
0.433333,0.005739
0.466667,0.007052
0.500000,0.007513
0.533333,0.007132
0.566667,0.006003
0.600000,0.004257
0.633333,0.002049
0.666667,-0.000422
0.700000,-0.002887
0.733333,-0.005015
0.766667,-0.006492
0.800000,-0.007128
0.833333,-0.006937
0.866667,-0.006142
0.900000,-0.005069
0.933333,-0.004017
0.966667,-0.003140
1.000000,-0.002420
1.033333,-0.001707
1.066667,-0.000812
1.100000,0.000398
1.133333,0.001931
1.166667,0.003636
1.200000,0.005222
1.233333,0.006328
1.266667,0.006636
1.300000,0.005976
1.333333,0.004407
1.366667,0.002226
1.400000,-0.000092
1.433333,-0.002014
1.466667,-0.003101
1.500000,-0.003146
1.533333,-0.002257
1.566667,-0.000829
1.600000,0.000585
1.633333,0.001484
1.666667,0.001606
1.700000,0.001014
1.733333,0.000036
1.766667,-0.000894
1.800000,-0.001428
1.833333,-0.001431
1.866667,-0.001014
1.900000,-0.000448
1.933333,-0.000016
1.966667,0.000104
2.000000,-0.000098
2.033333,-0.000495
2.066667,-0.000896
2.100000,-0.001142
2.133333,-0.001159
2.166667,-0.000976
2.200000,-0.000690
2.233333,-0.000409
2.266667,-0.000192
2.300000,-0.000027
2.333333,0.000146
2.366667,0.000377
2.400000,0.000655
2.433333,0.000875
2.466667,0.000866
2.500000,0.000472
2.533333,-0.000360
2.566667,-0.001517
2.600000,-0.002725
2.633333,-0.003616
2.666667,-0.003847
2.700000,-0.003219
2.733333,-0.001768
2.766667,0.000216
2.800000,0.002275
2.833333,0.003943
2.866667,0.004904
2.900000,0.005084
2.933333,0.004642
2.966667,0.003889
3.000000,0.003169
3.033333,0.002734
3.066667,0.002655
3.100000,0.002800
3.133333,0.002881
3.166667,0.002582
3.200000,0.001699
3.233333,0.000228
3.266667,-0.001644
3.300000,-0.003610
3.333333,-0.005342
3.366667,-0.006558
3.400000,-0.007061
3.433333,-0.006762
3.466667,-0.005692
3.500000,-0.004007
3.533333,-0.001973
3.566667,0.000068
3.600000,0.001764
3.633333,0.002839
3.666667,0.003160
3.700000,0.002774
3.733333,0.001880
3.766667,0.000757
3.800000,-0.000319
3.833333,-0.001131
3.866667,-0.001551
3.900000,-0.001549
3.933333,-0.001177
3.966667,-0.000562
4.000000,0.000123
4.033333,0.000713
4.066667,0.001109
4.100000,0.001308
4.133333,0.001389
4.166667,0.001463
4.200000,0.001615
4.233333,0.001863
4.266667,0.002148
4.300000,0.002350
4.333333,0.002335
4.366667,0.002013
4.400000,0.001397
4.433333,0.000614
4.466667,-0.000144
4.500000,-0.000671
4.533333,-0.000814
4.566667,-0.000515
4.600000,0.000158
4.633333,0.001025
4.666667,0.001837
4.700000,0.002341
4.733333,0.002344
4.766667,0.001740
4.800000,0.000523
4.833333,-0.001219
4.866667,-0.003316
4.900000,-0.005515
4.933333,-0.007485
4.966667,-0.008846
