Time_Sec,Amplitude
0.000000,-0.022371
0.033333,0.649171
0.066667,1.112620
0.100000,1.223099
0.133333,0.944057
0.166667,0.357077
0.200000,-0.366897
0.233333,-1.024323
0.266667,-1.442959
0.300000,-1.531883
0.333333,-1.303452
0.366667,-0.861457
0.400000,-0.359334
0.433333,0.056396
0.466667,0.294722
0.500000,0.341584
0.533333,0.249314
0.566667,0.104195
0.600000,-0.011243
0.633333,-0.046641
0.666667,0.005440
0.700000,0.116840
0.733333,0.242230
0.766667,0.338661
0.800000,0.378912
0.833333,0.356258
0.866667,0.281685
0.900000,0.176486
0.933333,0.064463
0.966667,-0.033081
1.000000,-0.099542
1.033333,-0.124301
1.066667,-0.103916
1.100000,-0.042714
1.133333,0.047389
1.166667,0.147911
1.200000,0.236528
1.233333,0.292130
1.266667,0.300569
1.300000,0.258441
1.333333,0.173824
1.366667,0.064427
1.400000,-0.046722
1.433333,-0.137679
1.466667,-0.193793
1.500000,-0.210621
1.533333,-0.192870
1.566667,-0.151109
1.600000,-0.097948
1.633333,-0.044686
1.666667,0.000400
1.700000,0.031541
1.733333,0.044229
1.766667,0.035298
1.800000,0.004249
1.833333,-0.045895
1.866667,-0.108807
1.900000,-0.175301
1.933333,-0.233795
1.966667,-0.271621
2.000000,-0.277566
2.033333,-0.245185
2.066667,-0.176272
2.100000,-0.083252
2.133333,0.012044
2.166667,0.085059
2.200000,0.118841
2.233333,0.112802
2.266667,0.084752
2.300000,0.064078
2.333333,0.078099
2.366667,0.137672
2.400000,0.230129
2.433333,0.324231
2.466667,0.384298
2.500000,0.385214
2.533333,0.321253
2.566667,0.206428
2.600000,0.067775
2.633333,-0.065041
2.666667,-0.169169
2.700000,-0.233504
2.733333,-0.258703
2.766667,-0.253955
2.800000,-0.231979
2.833333,-0.203440
2.866667,-0.172993
2.900000,-0.138974
2.933333,-0.096350
2.966667,-0.040678
3.000000,0.028581
3.033333,0.105972
3.066667,0.180048
3.100000,0.235969
3.133333,0.259480
3.166667,0.240361
3.200000,0.175079
3.233333,0.069054
3.266667,-0.062785
3.300000,-0.199098
3.333333,-0.318143
3.366667,-0.403228
3.400000,-0.445011
3.433333,-0.440562
