Time_Sec,Amplitude
0.000000,-0.034387
0.033333,1.649223
0.066667,2.891952
0.100000,3.379626
0.133333,3.016505
0.166667,1.948667
0.200000,0.510312
0.233333,-0.887211
0.266667,-1.881727
0.300000,-2.259227
0.333333,-1.998924
0.366667,-1.257601
0.400000,-0.303519
0.433333,0.576331
0.466667,1.164163
0.500000,1.365633
0.533333,1.215489
0.566667,0.839395
0.600000,0.392504
0.633333,0.001398
0.666667,-0.269293
0.700000,-0.417893
0.733333,-0.481989
0.766667,-0.506544
0.800000,-0.519450
0.833333,-0.522872
0.866667,-0.500241
0.900000,-0.432041
0.933333,-0.310632
0.966667,-0.146793
1.000000,0.033351
1.033333,0.197523
1.066667,0.317776
1.100000,0.378077
1.133333,0.376227
1.166667,0.320259
1.200000,0.222933
1.233333,0.098492
1.266667,-0.037269
1.300000,-0.165678
1.333333,-0.265215
1.366667,-0.314372
1.400000,-0.297411
1.433333,-0.210962
1.466667,-0.067663
1.500000,0.105877
1.533333,0.275989
1.566667,0.410597
1.600000,0.486870
1.633333,0.495865
1.666667,0.442428
1.700000,0.340308
1.733333,0.205503
1.766667,0.051735
1.800000,-0.110297
1.833333,-0.270617
1.866667,-0.416177
1.900000,-0.527995
1.933333,-0.582388
1.966667,-0.557898
2.000000,-0.445404
2.033333,-0.256179
2.066667,-0.023476
2.100000,0.204052
2.133333,0.375863
2.166667,0.455478
2.200000,0.432040
2.233333,0.322096
2.266667,0.161524
2.300000,-0.007777
2.333333,-0.150762
2.366667,-0.247273
2.400000,-0.292845
2.433333,-0.293025
2.466667,-0.255381
2.500000,-0.184276
2.533333,-0.081013
2.566667,0.051402
2.600000,0.201894
2.633333,0.347616
2.666667,0.456878
2.700000,0.499093
2.733333,0.456872
2.766667,0.333423
2.800000,0.151830
2.833333,-0.052454
2.866667,-0.242254
2.900000,-0.388549
2.933333,-0.476114
2.966667,-0.503377
3.000000,-0.477995
3.033333,-0.411309
3.066667,-0.314036
3.100000,-0.194354
3.133333,-0.058978
3.166667,0.083415
3.200000,0.219183
3.233333,0.330100
3.266667,0.397472
3.300000,0.407852
3.333333,0.358310
3.366667,0.259875
3.400000,0.137447
3.433333,0.024948
3.466667,-0.043255
3.500000,-0.041960
3.533333,0.036678
3.566667,0.178479
3.600000,0.348547
3.633333,0.499684
3.666667,0.585279
3.700000,0.571346
3.733333,0.443338
3.766667,0.206582
3.800000,-0.117835
3.833333,-0.497846
3.866667,-0.892410
3.900000,-1.251627
3.933333,-1.520705
3.966667,-1.651931
4.000000,-1.620492
4.033333,-1.433664
4.066667,-1.125307
4.100000,-0.736671
4.133333,-0.293709
4.166667,0.204226
4.200000,0.772890
4.233333,1.410670
4.266667,2.063960
4.300000,2.616418
4.333333,2.916771
4.366667,2.836606
4.400000,2.330017
4.433333,1.463743
4.466667,0.402217
4.500000,-0.643636
4.533333,-1.479199
4.566667,-1.977024
4.600000,-2.102582
4.633333,-1.911410
4.666667,-1.521429
4.700000,-1.070885
4.733333,-0.676415
4.766667,-0.404074
4.800000,-0.259736
4.833333,-0.198489
4.866667,-0.148374
4.900000,-0.041234
4.933333,0.158717
4.966667,0.438152
5.000000,0.735930
5.033333,0.963176
5.066667,1.036692
5.100000,0.913793
5.133333,0.612926
5.166667,0.208900
5.200000,-0.195481
5.233333,-0.507278
5.266667,-0.673591
5.300000,-0.692763
5.333333,-0.604652
5.366667,-0.466670
5.400000,-0.327656
5.433333,-0.211035
5.466667,-0.112631
5.500000,-0.011132
5.533333,0.115358
5.566667,0.274383
5.600000,0.452143
5.633333,0.616957
5.666667,0.730575
5.700000,0.761512
5.733333,0.695210
5.766667,0.538078
5.800000,0.314491
5.833333,0.058290
5.866667,-0.196745
5.900000,-0.422709
5.933333,-0.598556
5.966667,-0.708681
6.000000,-0.741908
6.033333,-0.692165
6.066667,-0.560954
6.100000,-0.360741
6.133333,-0.117192
6.166667,0.132055
6.200000,0.343039
6.233333,0.475006
6.266667,0.502048
6.300000,0.423166
6.333333,0.265337
6.366667,0.076146
6.400000,-0.091580
6.433333,-0.196208
6.466667,-0.218539
6.500000,-0.165239
6.533333,-0.064522
6.566667,0.044148
6.600000,0.123102
6.633333,0.148265
6.666667,0.116495
6.700000,0.046196
6.733333,-0.029884
6.766667,-0.078049
6.800000,-0.077903
6.833333,-0.031009
6.866667,0.039462
6.900000,0.097342
6.933333,0.107121
6.966667,0.048237
7.000000,-0.075253
7.033333,-0.233735
7.066667,-0.380201
7.100000,-0.464279
7.133333,-0.447609
7.166667,-0.316298
7.200000,-0.086729
7.233333,0.197321
7.266667,0.475165
7.300000,0.684031
7.333333,0.774880
7.366667,0.725724
7.400000,0.547879
7.433333,0.281806
7.466667,-0.015927
7.500000,-0.288646
7.533333,-0.492721
7.566667,-0.604854
7.600000,-0.622782
7.633333,-0.560382
7.666667,-0.439755
7.700000,-0.283465
7.733333,-0.109078
7.766667,0.072881
7.800000,0.256828
7.833333,0.436619
7.866667,0.600031
7.900000,0.727398
7.933333,0.795414
7.966667,0.783355
8.000000,0.678189
8.033333,0.476981
8.066667,0.187068
8.100000,-0.174130
8.133333,-0.577919
8.166667,-0.982966
8.200000,-1.338205
8.233333,-1.592757
8.266667,-1.709037
8.300000,-1.670883
8.333333,-1.481227
8.366667,-1.150968
8.400000,-0.687180
8.433333,-0.091111
8.466667,0.627453
8.500000,1.423781
8.533333,2.196812
8.566667,2.793637
8.600000,3.049275
8.633333,2.849665
8.666667,2.187944
8.700000,1.182894
8.733333,0.047346
8.766667,-0.978617
8.800000,-1.699183
8.833333,-2.012523
8.866667,-1.926578
8.900000,-1.541804
8.933333,-1.010388
8.966667,-0.487202
9.000000,-0.089141
9.033333,0.125976
9.066667,0.159718
9.100000,0.059011
9.133333,-0.104389
9.166667,-0.255213
9.200000,-0.332915
9.233333,-0.304137
9.266667,-0.168303
9.300000,0.043771
9.333333,0.278386
9.366667,0.473770
9.400000,0.577460
9.433333,0.560692
9.466667,0.425813
9.500000,0.205625
9.533333,-0.044944
9.566667,-0.263239
9.600000,-0.395490
9.633333,-0.410475
9.666667,-0.306559
9.700000,-0.111063
9.733333,0.127303
9.766667,0.350875
9.800000,0.506904
9.833333,0.559195
9.866667,0.495647
9.900000,0.331140
9.933333,0.104957
9.966667,-0.128199
10.000000,-0.312287
10.033333,-0.405134
10.066667,-0.390094
10.100000,-0.280641
10.133333,-0.116089
10.166667,0.050821
10.200000,0.170442
10.233333,0.211291
10.266667,0.169403
10.300000,0.069892
10.333333,-0.040216
10.366667,-0.107378
10.400000,-0.091374
10.433333,0.017187
10.466667,0.188545
10.500000,0.358904
10.533333,0.448829
10.566667,0.389448
10.600000,0.147045
10.633333,-0.262524
10.666667,-0.773186
10.700000,-1.280429
10.733333,-1.661866
10.766667,-1.802457
10.800000,-1.620558
10.833333,-1.091374
10.866667,-0.263800
10.900000,0.735587
10.933333,1.719013
10.966667,2.477632
11.000000,2.837365
11.033333,2.711826
11.066667,2.131628
11.100000,1.237507
11.133333,0.238313
11.166667,-0.651372
11.200000,-1.271266
11.233333,-1.552688
11.266667,-1.523523
11.300000,-1.283627
11.333333,-0.962171
11.366667,-0.672678
11.400000,-0.480873
11.433333,-0.394432
11.466667,-0.374260
11.500000,-0.359274
11.533333,-0.294170
11.566667,-0.150713
11.600000,0.063836
11.633333,0.312377
11.666667,0.542896
11.700000,0.705151
11.733333,0.763786
11.766667,0.705837
11.800000,0.541948
11.833333,0.301844
11.866667,0.026938
11.900000,-0.236345
11.933333,-0.441549
11.966667,-0.547071
12.000000,-0.522134
12.033333,-0.353722
12.066667,-0.053672
12.100000,0.336190
12.133333,0.745164
12.166667,1.084908
12.200000,1.269867
12.233333,1.240545
12.266667,0.981214
12.300000,0.525295
12.333333,-0.054252
12.366667,-0.665819
12.400000,-1.221986
12.433333,-1.655409
12.466667,-1.925148
12.500000,-2.016122
12.533333,-1.934606
12.566667,-1.700834
12.600000,-1.339642
12.633333,-0.871555
12.666667,-0.308200
12.700000,0.343444
12.733333,1.065549
12.766667,1.807412
12.800000,2.470791
12.833333,2.918683
12.866667,3.013004
12.900000,2.668869
12.933333,1.900372
12.966667,0.833801
13.000000,-0.320747
13.033333,-1.327937
13.066667,-1.992260
13.100000,-2.207872
13.133333,-1.981053
13.166667,-1.421756
13.200000,-0.707622
13.233333,-0.031200
13.266667,0.452806
13.300000,0.663543
13.333333,0.604113
13.366667,0.346817
13.400000,0.001752
13.433333,-0.319692
13.466667,-0.534723
13.500000,-0.604469
13.533333,-0.533627
13.566667,-0.358998
13.600000,-0.133132
13.633333,0.091428
13.666667,0.273229
13.700000,0.386826
13.733333,0.423295
13.766667,0.388839
13.800000,0.301914
13.833333,0.188173
13.866667,0.074172
13.900000,-0.017947
13.933333,-0.073811
13.966667,-0.088536
14.000000,-0.066616
14.033333,-0.019651
14.066667,0.037065
14.100000,0.087507
14.133333,0.117444
14.166667,0.117363
14.200000,0.085094
14.233333,0.026477
14.266667,-0.046189
14.300000,-0.116790
14.333333,-0.168648
14.366667,-0.188399
14.400000,-0.169486
14.433333,-0.113737
14.466667,-0.030844
14.500000,0.063498
14.533333,0.150789
14.566667,0.214332
14.600000,0.243637
14.633333,0.236325
14.666667,0.197111
14.700000,0.135226
14.733333,0.061205
14.766667,-0.016299
14.800000,-0.092111
14.833333,-0.163274
14.866667,-0.226160
14.900000,-0.274667
14.933333,-0.300656
14.966667,-0.295939
15.000000,-0.255078
15.033333,-0.178317
15.066667,-0.073214
15.100000,0.046277
15.133333,0.162580
15.166667,0.257626
15.200000,0.315985
15.233333,0.328238
15.266667,0.293458
15.300000,0.219103
15.333333,0.118480
15.366667,0.007498
15.400000,-0.098318
15.433333,-0.186286
15.466667,-0.247721
15.500000,-0.277236
15.533333,-0.271667
15.566667,-0.230546
15.600000,-0.157906
15.633333,-0.063417
15.666667,0.038263
15.700000,0.129768
15.733333,0.194636
15.766667,0.221543
15.800000,0.207281
15.833333,0.156994
15.866667,0.082455
15.900000,0.000062
15.933333,-0.071478
15.966667,-0.114906
16.000000,-0.119236
16.033333,-0.083729
16.066667,-0.019544
16.100000,0.051765
16.133333,0.103856
16.166667,0.115021
16.200000,0.077998
16.233333,0.005360
16.266667,-0.072016
16.300000,-0.113008
16.333333,-0.079318
16.366667,0.049269
16.400000,0.262821
16.433333,0.518390
16.466667,0.748784
16.500000,0.880457
16.533333,0.854785
16.566667,0.645664
16.600000,0.267064
16.633333,-0.231533
16.666667,-0.777926
16.700000,-1.292268
16.733333,-1.701206
16.766667,-1.949916
16.800000,-2.009769
16.833333,-1.878505
16.866667,-1.572404
16.900000,-1.114182
16.933333,-0.523532
16.966667,0.182400
17.000000,0.975060
17.033333,1.792514
17.066667,2.525060
17.100000,3.025814
17.133333,3.151679
17.166667,2.820571
17.200000,2.057162
17.233333,1.001495
17.266667,-0.127225
17.300000,-1.096313
17.333333,-1.726914
17.366667,-1.939238
17.400000,-1.764774
17.433333,-1.325579
17.466667,-0.788858
17.500000,-0.312119
17.533333,0.001788
17.566667,0.124451
17.600000,0.092951
17.633333,-0.019113
17.666667,-0.136324
17.700000,-0.208674
17.733333,-0.223094
17.766667,-0.198069
17.800000,-0.167025
17.833333,-0.159387
17.866667,-0.186580
17.900000,-0.236828
17.933333,-0.279801
17.966667,-0.279081
18.000000,-0.207122
18.033333,-0.056508
18.066667,0.156174
18.100000,0.394331
18.133333,0.611887
18.166667,0.767016
18.200000,0.833606
18.233333,0.805819
18.266667,0.695524
18.300000,0.525868
18.333333,0.323917
18.366667,0.113980
18.400000,-0.086329
18.433333,-0.265824
18.466667,-0.416618
18.500000,-0.531400
18.533333,-0.602990
18.566667,-0.625787
18.600000,-0.598043
18.633333,-0.523787
18.666667,-0.412854
18.700000,-0.278275
18.733333,-0.132497
18.766667,0.015073
18.800000,0.158099
18.833333,0.291366
18.866667,0.407690
18.900000,0.495198
18.933333,0.537599
18.966667,0.518949
19.000000,0.430656
19.033333,0.276744
19.066667,0.075576
19.100000,-0.141475
19.133333,-0.334353
19.166667,-0.462094
19.200000,-0.492749
19.233333,-0.412527
19.266667,-0.231632
19.300000,0.015033
19.333333,0.273935
19.366667,0.485686
19.400000,0.600703
19.433333,0.592031
19.466667,0.461348
19.500000,0.237134
19.533333,-0.034527
19.566667,-0.304032
19.600000,-0.531855
19.633333,-0.695825
19.666667,-0.790015
19.700000,-0.817771
19.733333,-0.783359
19.766667,-0.686403
19.800000,-0.522069
19.833333,-0.287273
19.866667,0.010317
19.900000,0.345550
19.933333,0.675301
19.966667,0.945780
20.000000,1.106491
20.033333,1.126283
20.066667,1.004204
20.100000,0.769421
20.133333,0.470617
20.166667,0.160421
20.200000,-0.118996
20.233333,-0.344914
20.266667,-0.515078
20.300000,-0.640774
20.333333,-0.735587
20.366667,-0.805136
20.400000,-0.841503
20.433333,-0.823527
20.466667,-0.722709
20.500000,-0.513255
20.533333,-0.183716
20.566667,0.252529
20.600000,0.750337
