Time_Sec,Amplitude
0.000000,-0.094931
0.033333,0.807677
0.066667,1.420872
0.100000,1.546341
0.133333,1.140312
0.166667,0.320532
0.200000,-0.680985
0.233333,-1.597549
0.266667,-2.207613
0.300000,-2.389430
0.333333,-2.139958
0.366667,-1.559412
0.400000,-0.810234
0.433333,-0.064501
0.466667,0.543333
0.500000,0.944063
0.533333,1.135972
0.566667,1.165764
0.600000,1.098593
0.633333,0.989493
0.666667,0.866723
0.700000,0.731526
0.733333,0.570519
0.766667,0.371805
0.800000,0.136875
0.833333,-0.115611
0.866667,-0.354577
0.900000,-0.547014
0.933333,-0.668766
0.966667,-0.710614
1.000000,-0.678277
1.033333,-0.588092
1.066667,-0.460791
1.100000,-0.315375
1.133333,-0.164877
1.166667,-0.015158
1.200000,0.133389
1.233333,0.281992
1.266667,0.428420
1.300000,0.562479
1.333333,0.664992
1.366667,0.711955
1.400000,0.682336
1.433333,0.566149
1.466667,0.370360
1.500000,0.121000
1.533333,-0.140327
1.566667,-0.366127
1.600000,-0.516028
1.633333,-0.568071
1.666667,-0.524250
1.700000,-0.408611
1.733333,-0.258444
1.766667,-0.111804
1.800000,0.003234
1.833333,0.073436
1.866667,0.099392
1.900000,0.091470
1.933333,0.064941
1.966667,0.035160
2.000000,0.013565
2.033333,0.005291
2.066667,0.008323
2.100000,0.014176
2.133333,0.010923
2.166667,-0.011372
2.200000,-0.055166
2.233333,-0.113013
2.266667,-0.169205
2.300000,-0.204216
2.333333,-0.200376
2.366667,-0.147501
2.400000,-0.046984
2.433333,0.086898
2.466667,0.228828
2.500000,0.347494
2.533333,0.413666
2.566667,0.409551
2.600000,0.335383
2.633333,0.209541
2.666667,0.061981
2.700000,-0.075950
2.733333,-0.181306
2.766667,-0.245359
2.800000,-0.273009
2.833333,-0.276181
2.866667,-0.265272
2.900000,-0.243687
2.933333,-0.207905
2.966667,-0.152124
3.000000,-0.074674
3.033333,0.017328
3.066667,0.108256
3.100000,0.179705
3.133333,0.218267
3.166667,0.220607
3.200000,0.193477
3.233333,0.149535
3.266667,0.101135
3.300000,0.054803
3.333333,0.009540
3.366667,-0.039426
3.400000,-0.093284
3.433333,-0.142964
3.466667,-0.166972
3.500000,-0.135911
3.533333,-0.023974
3.566667,0.175673
3.600000,0.438838
3.633333,0.709440
3.666667,0.912722
3.700000,0.978012
3.733333,0.861707
3.766667,0.560937
3.800000,0.112654
3.833333,-0.419604
3.866667,-0.962922
3.900000,-1.448292
3.933333,-1.818069
3.966667,-2.029947
4.000000,-2.059093
4.033333,-1.897867
4.066667,-1.552455
4.100000,-1.037738
4.133333,-0.373882
4.166667,0.410821
4.200000,1.268348
4.233333,2.114780
4.266667,2.822402
4.300000,3.235612
4.333333,3.216236
4.366667,2.703768
4.400000,1.759298
4.433333,0.564019
4.466667,-0.632834
4.500000,-1.592738
4.533333,-2.157326
4.566667,-2.283087
4.600000,-2.035530
4.633333,-1.551686
4.666667,-0.987047
4.700000,-0.466143
4.733333,-0.054021
4.766667,0.243737
4.800000,0.458489
4.833333,0.627859
4.866667,0.770214
4.900000,0.872713
4.933333,0.897136
4.966667,0.801558
5.000000,0.567203
5.033333,0.215925
5.066667,-0.190242
5.100000,-0.565771
5.133333,-0.826993
5.166667,-0.917352
5.200000,-0.824698
5.233333,-0.585551
5.266667,-0.275731
5.300000,0.009827
5.333333,0.183810
5.366667,0.193231
5.400000,0.036892
5.433333,-0.233780
5.466667,-0.530541
5.500000,-0.753884
5.533333,-0.819704
5.566667,-0.680163
5.600000,-0.334435
5.633333,0.171724
5.666667,0.755302
5.700000,1.311425
5.733333,1.733470
5.766667,1.935733
5.800000,1.872890
5.833333,1.549605
5.866667,1.018073
5.900000,0.366033
5.933333,-0.301428
5.966667,-0.883145
6.000000,-1.301454
6.033333,-1.514496
6.066667,-1.518512
6.100000,-1.341740
6.133333,-1.033867
6.166667,-0.655009
6.200000,-0.266643
6.233333,0.075469
6.266667,0.328155
6.300000,0.468135
6.333333,0.496941
6.366667,0.439115
6.400000,0.332676
6.433333,0.215864
6.466667,0.115978
6.500000,0.044297
6.533333,-0.001927
6.566667,-0.032501
6.600000,-0.056727
6.633333,-0.079126
6.666667,-0.098992
6.700000,-0.111586
6.733333,-0.109423
6.766667,-0.083962
6.800000,-0.028422
6.833333,0.058559
6.866667,0.169572
6.900000,0.286903
6.933333,0.384551
6.966667,0.434226
7.000000,0.413140
7.033333,0.310392
7.066667,0.130701
7.100000,-0.104040
7.133333,-0.356091
7.166667,-0.577844
7.200000,-0.722179
7.233333,-0.753773
