Time_Sec,Amplitude
0.000000,0.063799
0.033333,0.928656
0.066667,1.643390
0.100000,2.104081
0.133333,2.278563
0.166667,2.204005
0.200000,1.958494
0.233333,1.623402
0.266667,1.255861
0.300000,0.880854
0.333333,0.500228
0.366667,0.109784
0.400000,-0.284840
0.433333,-0.660804
0.466667,-0.982164
0.500000,-1.212145
0.533333,-1.326163
0.566667,-1.318981
0.600000,-1.203745
0.633333,-1.005059
0.666667,-0.750604
0.700000,-0.465960
0.733333,-0.174921
0.766667,0.096691
0.800000,0.319180
0.833333,0.463403
0.866667,0.510226
0.900000,0.459188
0.933333,0.331154
0.966667,0.164062
1.000000,0.004024
1.033333,-0.105469
1.066667,-0.134028
1.100000,-0.072442
1.133333,0.063638
1.166667,0.236170
1.200000,0.394207
1.233333,0.489005
1.266667,0.490063
1.300000,0.395649
1.333333,0.233225
1.366667,0.049562
1.400000,-0.105516
1.433333,-0.195564
1.466667,-0.208167
1.500000,-0.156640
1.533333,-0.073603
1.566667,0.000358
1.600000,0.029644
1.633333,-0.004700
1.666667,-0.097868
1.700000,-0.221710
1.733333,-0.333343
1.766667,-0.389418
1.800000,-0.361478
1.833333,-0.247184
1.866667,-0.072857
1.900000,0.114564
1.933333,0.263506
1.966667,0.335348
2.000000,0.316773
2.033333,0.222486
2.066667,0.087652
2.100000,-0.046367
2.133333,-0.146296
2.166667,-0.194974
2.200000,-0.191251
2.233333,-0.144589
2.266667,-0.069017
2.300000,0.020364
2.333333,0.107714
2.366667,0.175682
2.400000,0.206817
2.433333,0.188636
2.466667,0.119917
2.500000,0.013906
2.533333,-0.103700
2.566667,-0.200781
2.600000,-0.246567
2.633333,-0.219641
2.666667,-0.115034
2.700000,0.051100
2.733333,0.241032
2.766667,0.401357
2.800000,0.476755
2.833333,0.429628
2.866667,0.257981
2.900000,0.001545
2.933333,-0.268966
2.966667,-0.475522
3.000000,-0.559208
3.033333,-0.499134
3.066667,-0.317806
3.100000,-0.072779
3.133333,0.160884
3.166667,0.311297
3.200000,0.328707
3.233333,0.199260
3.266667,-0.049649
3.300000,-0.354572
3.333333,-0.630650
3.366667,-0.791288
3.400000,-0.767839
3.433333,-0.525840
3.466667,-0.075791
3.500000,0.523044
3.533333,1.167688
3.566667,1.727732
3.600000,2.073832
3.633333,2.113270
3.666667,1.819148
3.700000,1.238470
3.733333,0.474333
3.766667,-0.348483
3.800000,-1.118010
3.833333,-1.755815
3.866667,-2.219320
3.900000,-2.491624
3.933333,-2.570426
3.966667,-2.464267
4.000000,-2.194902
4.033333,-1.797809
4.066667,-1.314069
4.100000,-0.774323
4.133333,-0.183656
4.166667,0.479716
4.200000,1.242734
4.233333,2.096578
4.266667,2.957715
4.300000,3.660558
4.333333,3.999270
4.366667,3.807472
4.400000,3.038259
4.433333,1.802034
4.466667,0.340825
4.500000,-1.048516
4.533333,-2.105989
4.566667,-2.677741
4.600000,-2.742333
4.633333,-2.393407
4.666667,-1.792940
4.700000,-1.115821
4.733333,-0.504666
4.766667,-0.045734
4.800000,0.233248
4.833333,0.349675
4.866667,0.345783
4.900000,0.269265
4.933333,0.160174
4.966667,0.045858
5.000000,-0.058298
5.033333,-0.146154
5.066667,-0.218139
5.100000,-0.278269
5.133333,-0.330235
5.166667,-0.372921
5.200000,-0.396441
5.233333,-0.380489
5.266667,-0.297552
5.300000,-0.122619
5.333333,0.152639
5.366667,0.506959
5.400000,0.884921
5.433333,1.205829
5.466667,1.386300
5.500000,1.369325
5.533333,1.146467
5.566667,0.761361
5.600000,0.292847
5.633333,-0.172850
5.666667,-0.567529
5.700000,-0.854258
5.733333,-1.025596
5.766667,-1.090810
5.800000,-1.060798
5.833333,-0.939718
5.866667,-0.727628
5.900000,-0.431602
5.933333,-0.077828
5.966667,0.283821
6.000000,0.587998
6.033333,0.773468
6.066667,0.805324
6.100000,0.688329
6.133333,0.464778
6.166667,0.198956
6.200000,-0.043785
6.233333,-0.214764
6.266667,-0.291063
6.300000,-0.275229
6.333333,-0.188955
6.366667,-0.065182
6.400000,0.059197
6.433333,0.150176
6.466667,0.183172
6.500000,0.148145
6.533333,0.051976
6.566667,-0.082618
6.600000,-0.222007
6.633333,-0.330229
6.666667,-0.379319
6.700000,-0.357828
6.733333,-0.274184
6.766667,-0.153495
6.800000,-0.028811
6.833333,0.070018
6.866667,0.125473
6.900000,0.135891
6.933333,0.112916
6.966667,0.075468
7.000000,0.043357
7.033333,0.032284
7.066667,0.050742
7.100000,0.098733
7.133333,0.167891
7.166667,0.242744
7.200000,0.303611
7.233333,0.331346
7.266667,0.312641
7.300000,0.243663
7.333333,0.131156
7.366667,-0.008322
7.400000,-0.150582
7.433333,-0.268000
7.466667,-0.335930
7.500000,-0.340068
7.533333,-0.282551
7.566667,-0.184276
7.600000,-0.081155
7.633333,-0.013558
7.666667,-0.011338
7.700000,-0.079810
7.733333,-0.192580
7.766667,-0.295174
7.800000,-0.320161
7.833333,-0.210382
7.866667,0.057111
7.900000,0.455292
7.933333,0.906013
7.966667,1.295132
8.000000,1.500912
8.033333,1.428597
8.066667,1.041163
8.100000,0.376339
8.133333,-0.456568
8.166667,-1.301690
8.200000,-1.998928
8.233333,-2.430451
8.266667,-2.552152
8.300000,-2.394714
8.333333,-2.033341
8.366667,-1.541601
8.400000,-0.953965
8.433333,-0.258809
8.466667,0.571025
8.500000,1.524474
8.533333,2.507234
8.566667,3.338111
8.600000,3.798804
8.633333,3.718643
8.666667,3.053936
8.700000,1.921619
8.733333,0.569287
8.766667,-0.704439
8.800000,-1.643528
8.833333,-2.105855
8.866667,-2.090889
8.900000,-1.720724
8.933333,-1.186415
8.966667,-0.681227
9.000000,-0.344350
9.033333,-0.231719
9.066667,-0.317704
9.100000,-0.519760
9.133333,-0.732837
9.166667,-0.861608
9.200000,-0.843228
9.233333,-0.658258
9.266667,-0.330860
9.300000,0.079255
9.333333,0.490751
9.366667,0.818275
9.400000,0.991170
9.433333,0.970253
9.466667,0.759627
9.500000,0.410126
9.533333,0.010976
9.566667,-0.331346
9.600000,-0.522583
9.633333,-0.509129
9.666667,-0.295165
9.700000,0.058336
9.733333,0.453245
9.766667,0.785578
9.800000,0.976071
9.833333,0.988469
9.866667,0.831155
9.900000,0.545672
9.933333,0.189329
9.966667,-0.181317
10.000000,-0.521054
10.033333,-0.798474
10.066667,-0.991990
10.100000,-1.084279
10.133333,-1.060210
10.166667,-0.910480
10.200000,-0.639376
10.233333,-0.272110
10.266667,0.143226
10.300000,0.541549
10.333333,0.853220
10.366667,1.019436
10.400000,1.006988
10.433333,0.819027
10.466667,0.498026
10.500000,0.117847
10.533333,-0.234373
10.566667,-0.481260
10.600000,-0.575838
10.633333,-0.513212
10.666667,-0.329600
10.700000,-0.089324
10.733333,0.135216
10.766667,0.283521
10.800000,0.321077
10.833333,0.244494
10.866667,0.077570
10.900000,-0.138920
10.933333,-0.358564
10.966667,-0.537309
11.000000,-0.637566
11.033333,-0.631338
11.066667,-0.505125
11.100000,-0.266409
11.133333,0.051561
11.166667,0.391407
11.200000,0.682837
11.233333,0.861433
11.266667,0.887068
11.300000,0.753393
11.333333,0.486014
11.366667,0.133715
11.400000,-0.241998
11.433333,-0.576941
11.466667,-0.813708
11.500000,-0.910119
11.533333,-0.845882
11.566667,-0.626824
11.600000,-0.285985
11.633333,0.119256
11.666667,0.514524
11.700000,0.820597
11.733333,0.970047
11.766667,0.925650
11.800000,0.694014
11.833333,0.327095
11.866667,-0.090681
11.900000,-0.464575
11.933333,-0.712375
11.966667,-0.781185
12.000000,-0.655638
12.033333,-0.358341
12.066667,0.055389
12.100000,0.507299
12.133333,0.910281
12.166667,1.185353
12.200000,1.277047
12.233333,1.161739
12.266667,0.847102
12.300000,0.365921
12.333333,-0.230452
12.366667,-0.875940
12.400000,-1.492143
12.433333,-1.994564
12.466667,-2.307380
12.500000,-2.384687
12.533333,-2.227470
12.566667,-1.883668
12.600000,-1.426408
12.633333,-0.917932
12.666667,-0.376771
12.700000,0.231282
12.733333,0.965399
12.766667,1.851390
12.800000,2.822802
12.833333,3.701562
12.866667,4.241558
12.900000,4.222410
12.933333,3.548924
12.966667,2.305069
13.000000,0.734695
13.033333,-0.839848
13.066667,-2.120854
13.100000,-2.916710
13.133333,-3.176194
13.166667,-2.973476
13.200000,-2.459334
13.233333,-1.802052
13.266667,-1.139706
13.300000,-0.556617
13.333333,-0.085363
13.366667,0.273587
13.400000,0.527420
13.433333,0.674527
13.466667,0.703869
13.500000,0.608772
13.533333,0.404603
13.566667,0.137227
13.600000,-0.124360
13.633333,-0.307753
13.666667,-0.359679
13.700000,-0.261984
13.733333,-0.035976
13.766667,0.264571
13.800000,0.567644
13.833333,0.800022
13.866667,0.904256
13.900000,0.852785
13.933333,0.654647
13.966667,0.351111
14.000000,0.001797
14.033333,-0.332185
14.066667,-0.601435
14.100000,-0.774604
14.133333,-0.838240
14.166667,-0.792651
14.200000,-0.647373
14.233333,-0.418987
14.266667,-0.131562
14.300000,0.182078
14.333333,0.480699
14.366667,0.718718
14.400000,0.855089
14.433333,0.865282
14.466667,0.750891
14.500000,0.540724
14.533333,0.281505
14.566667,0.022051
14.600000,-0.202195
14.633333,-0.377671
14.666667,-0.510284
14.700000,-0.613294
14.733333,-0.692467
14.766667,-0.737235
14.800000,-0.722715
14.833333,-0.621164
14.866667,-0.417334
14.900000,-0.120965
14.933333,0.229073
14.966667,0.571031
15.000000,0.834582
15.033333,0.958395
15.066667,0.906552
15.100000,0.680059
15.133333,0.319522
15.166667,-0.103455
15.200000,-0.503961
15.233333,-0.804205
15.266667,-0.950185
15.300000,-0.920898
15.333333,-0.729320
15.366667,-0.416563
15.400000,-0.041897
15.433333,0.328858
15.466667,0.635058
15.500000,0.831534
15.533333,0.894978
15.566667,0.824866
15.600000,0.640352
15.633333,0.375784
15.666667,0.075430
15.700000,-0.213728
15.733333,-0.450686
15.766667,-0.607711
15.800000,-0.673497
15.833333,-0.651697
15.866667,-0.556327
15.900000,-0.406595
15.933333,-0.223641
15.966667,-0.029777
16.000000,0.151705
16.033333,0.298615
16.066667,0.394033
16.100000,0.430451
16.133333,0.411863
16.166667,0.353122
16.200000,0.276585
16.233333,0.206742
16.266667,0.164463
16.300000,0.162282
16.333333,0.200997
16.366667,0.268184
16.400000,0.340734
16.433333,0.392169
16.466667,0.401005
16.500000,0.354131
16.533333,0.243132
16.566667,0.058226
16.600000,-0.212214
16.633333,-0.571663
16.666667,-0.998508
