Time_Sec,Weighted_Value
0.0,-0.016090600000000004
0.033333,0.22940720000000003
0.066667,0.41068240000000006
0.1,0.48109820000000003
0.133333,0.42579520000000004
0.166667,0.2669068
0.2,0.0569872
0.233333,-0.1380296
0.266667,-0.2602438
0.3,-0.2778252
0.333333,-0.19370760000000004
0.366667,-0.042479800000000005
0.4,0.1231024
0.433333,0.25105160000000004
0.466667,0.3075178
0.5,0.2861604
0.533333,0.206436
0.566667,0.1025496
0.6,0.008622600000000001
0.633333,-0.053369599999999996
0.666667,-0.07849840000000001
0.7,-0.07615540000000001
0.733333,-0.06261340000000001
0.766667,-0.0529482
0.8,-0.0554848
0.833333,-0.0701566
0.866667,-0.09050440000000001
0.9,-0.10774520000000001
0.933333,-0.11477820000000001
0.966667,-0.1085574
1.0,-0.090535
1.033333,-0.06575500000000001
1.066667,-0.0411852
1.1,-0.023710200000000004
1.133333,-0.018251
1.166667,-0.026388199999999997
1.2,-0.0456012
1.233333,-0.06921739999999998
1.266667,-0.08742720000000001
1.3,-0.089658
1.333333,-0.06791240000000001
1.366667,-0.0199642
1.4,0.0488794
1.433333,0.12631360000000003
1.466667,0.1959486
1.5,0.2417868
1.533333,0.25277940000000004
1.566667,0.225976
1.6,0.16727540000000002
1.633333,0.08957060000000001
1.666667,0.0089322
1.7,-0.0598484
1.733333,-0.1068096
1.766667,-0.1285042
1.8,-0.1276588
1.833333,-0.11115480000000001
1.866667,-0.0870408
1.9,-0.0616596
1.933333,-0.03813660000000001
1.966667,-0.0167524
2.0,0.0033578
2.033333,0.022397200000000003
2.066667,0.038945
2.1,0.050233200000000006
2.133333,0.053484800000000006
2.166667,0.047477399999999996
2.2,0.033242
2.233333,0.013427000000000001
2.266667,-0.009039
2.3,-0.0319728
2.333333,-0.054153
2.366667,-0.07482560000000002
2.4,-0.09274980000000001
2.433333,-0.10525640000000001
2.466667,-0.10806420000000001
2.5,-0.0963864
2.533333,-0.06708240000000001
2.566667,-0.020908600000000003
2.6,0.036202000000000005
2.633333,0.0936708
2.666667,0.13893580000000003
2.7,0.161508
2.733333,0.1567182
2.766667,0.12737400000000004
2.8,0.08269140000000001
2.833333,0.035079
2.866667,-0.003951800000000001
2.9,-0.027307
2.933333,-0.034023
2.966667,-0.0287156
3.0,-0.019331200000000003
3.033333,-0.014206400000000001
3.066667,-0.019292
3.1,-0.036154
3.133333,-0.0612726
3.166667,-0.08691200000000002
3.2,-0.1033772
3.233333,-0.10220580000000001
3.266667,-0.07961460000000002
3.3,-0.03906420000000001
3.333333,0.00855
3.366667,0.0480088
3.4,0.06563480000000001
3.433333,0.055745
3.466667,0.024703
3.5,-0.009939400000000001
3.533333,-0.02582
3.566667,-0.005449000000000002
3.6,0.0551348
3.633333,0.1428714
3.666667,0.2310294
3.7,0.2880396
3.733333,0.2882890000000001
3.766667,0.220746
3.8,0.09241239999999999
3.833333,-0.07386460000000002
3.866667,-0.24546140000000002
3.9,-0.3878536
3.933333,-0.4730274000000001
3.966667,-0.4870612000000001
4.0,-0.4343248
4.033333,-0.3356964
4.066667,-0.22033460000000002
4.1,-0.1136598
4.133333,-0.026581
4.166667,0.04850820000000001
4.2,0.13166699999999998
4.233333,0.24098560000000005
4.266667,0.3771682
4.3,0.5164008
4.333333,0.6167268
4.366667,0.6355306000000001
4.4,0.5493926000000001
4.433333,0.3662256
4.466667,0.123921
4.5,-0.12293440000000001
4.533333,-0.32139480000000004
4.566667,-0.43596359999999995
4.6,-0.45688280000000003
4.633333,-0.3992646
4.666667,-0.2946352
4.7,-0.17891520000000002
4.733333,-0.0814942
4.766667,-0.018645600000000002
4.8,0.0078196
4.833333,0.007495399999999999
4.866667,-0.0044356000000000005
4.9,-0.0136246
4.933333,-0.0114216
4.966667,0.0032174000000000005
5.0,0.024847400000000002
5.033333,0.044748600000000006
5.066667,0.0549038
5.1,0.0513046
5.133333,0.035384799999999994
5.166667,0.0131838
5.2,-0.007126599999999999
5.233333,-0.018242199999999997
5.266667,-0.016196199999999997
5.3,-0.0015638
5.333333,0.020940800000000002
5.366667,0.0441538
5.4,0.060614799999999996
5.433333,0.06449
5.466667,0.053043999999999994
5.5,0.027578000000000002
5.533333,-0.006399
5.566667,-0.040077800000000004
5.6,-0.06333699999999999
5.633333,-0.067549
5.666667,-0.048568400000000005
5.7,-0.008856200000000002
5.733333,0.0423948
5.766667,0.09153800000000001
5.8,0.12448659999999999
5.833333,0.1310712
5.866667,0.1083118
5.9,0.06146600000000001
5.933333,0.002366
5.966667,-0.05442180000000001
6.0,-0.0961316
6.033333,-0.1153822
6.066667,-0.1117428
6.1,-0.0909468
6.133333,-0.062177
6.166667,-0.0345904
6.2,-0.014503400000000001
6.233333,-0.004165000000000001
6.266667,-0.002102
6.3,-0.004506200000000001
6.333333,-0.007028600000000001
6.366667,-0.0063716
6.4,-0.001175
6.433333,0.0079272
