Time_Sec,Weighted_Value
0.0,0.019068
0.033333,-0.08328960000000002
0.066667,-0.18610180000000004
0.1,-0.2850594
0.133333,-0.3698182
0.166667,-0.4261682
0.2,-0.4405582
0.233333,-0.4045106
0.266667,-0.3173148
0.3,-0.1870158
0.333333,-0.030270400000000006
0.366667,0.1291876
0.4,0.2642652
0.433333,0.35028960000000003
0.466667,0.37131040000000004
0.5,0.32481140000000003
0.533333,0.22312200000000001
0.566667,0.0906202
0.6,-0.0428756
0.633333,-0.1503732
0.666667,-0.2144504
0.7,-0.23017620000000003
0.733333,-0.203878
0.766667,-0.14908920000000003
0.8,-0.08156719999999999
0.833333,-0.0151008
0.866667,0.040804400000000005
0.9,0.0812426
0.933333,0.104946
0.966667,0.1129726
1.0,0.10754040000000001
1.033333,0.0911764
1.066667,0.0663728
1.1,0.0357432
1.133333,0.0022806000000000002
1.166667,-0.030668200000000003
1.2,-0.0596292
1.233333,-0.081122
1.266667,-0.0917322
1.3,-0.0884298
1.333333,-0.06926940000000001
1.366667,-0.0343308
1.4,0.0133538
1.433333,0.06737760000000001
1.466667,0.1186772
1.5,0.15751540000000003
1.533333,0.175962
1.566667,0.16984080000000001
1.6,0.13965539999999999
1.633333,0.09053100000000001
1.666667,0.0311584
1.7,-0.028132800000000003
1.733333,-0.0776562
1.766667,-0.110345
1.8,-0.1231308
1.833333,-0.1175126
1.866667,-0.0989274
1.9,-0.0748356
1.933333,-0.0522394
1.966667,-0.035704200000000005
2.0,-0.026537599999999998
2.033333,-0.023222200000000002
2.066667,-0.0229578
2.1,-0.0237686
2.133333,-0.0260552
2.166667,-0.0325168
2.2,-0.046294
2.233333,-0.0682162
2.266667,-0.09451220000000002
2.3,-0.11620960000000001
2.333333,-0.12100720000000001
2.366667,-0.09738100000000002
2.4,-0.03950820000000001
2.433333,0.048917
2.466667,0.15355359999999998
2.5,0.2518284
2.533333,0.31882960000000005
2.566667,0.3351832
2.6,0.29389
2.633333,0.2030844
2.666667,0.0835626
2.7,-0.0377232
2.733333,-0.13567900000000002
2.766667,-0.19381040000000002
2.8,-0.20749800000000002
2.833333,-0.1830674
2.866667,-0.1337756
2.9,-0.07481600000000001
2.933333,-0.0191872
2.966667,0.0246094
3.0,0.05281859999999999
3.033333,0.065175
3.066667,0.0633314
3.1,0.04997320000000001
3.133333,0.028652199999999996
3.166667,0.0036731999999999997
3.2,-0.020482600000000004
3.233333,-0.0401808
3.266667,-0.053784200000000004
3.3,-0.062378800000000005
3.333333,-0.06942340000000001
3.366667,-0.07907560000000001
3.4,-0.0938144
3.433333,-0.11244640000000002
3.466667,-0.1293114
3.5,-0.1349724
3.533333,-0.1183494
3.566667,-0.0699912
3.6,0.0141032
3.633333,0.1290182
3.666667,0.25894980000000006
3.7,0.3781086000000001
3.733333,0.4555986000000001
3.766667,0.4639102
3.8,0.3883844000000001
3.833333,0.2337404
3.866667,0.0246518
3.9,-0.2002442
3.933333,-0.3990514
3.966667,-0.5381980000000001
4.0,-0.6004862
4.033333,-0.586645
4.066667,-0.5104152000000001
4.1,-0.38999140000000004
4.133333,-0.2400992
4.166667,-0.06869700000000002
4.2,0.11984580000000002
4.233333,0.31683880000000003
4.266667,0.5020022
4.3,0.6429782000000002
4.333333,0.7041974000000001
4.366667,0.6617386000000001
4.4,0.5164909999999999
4.433333,0.29795599999999994
4.466667,0.0558474
4.5,-0.15660400000000002
4.533333,-0.2996568
4.566667,-0.3575062
4.6,-0.3394442
4.633333,-0.27291879999999996
4.666667,-0.1920102
4.7,-0.1257692
4.733333,-0.0903926
4.766667,-0.087252
4.8,-0.1061772
4.833333,-0.1315414
4.866667,-0.1483732
4.9,-0.14653359999999999
4.933333,-0.12224940000000001
4.966667,-0.0774782
5.0,-0.0182178
5.033333,0.04727100000000001
5.066667,0.110002
5.1,0.1615884
5.133333,0.19536520000000002
5.166667,0.20724260000000003
5.2,0.19628720000000002
5.233333,0.16489439999999997
5.266667,0.1182916
5.3,0.0633058
5.333333,0.0068980000000000005
5.366667,-0.044914
5.4,-0.08752940000000001
5.433333,-0.11776540000000002
5.466667,-0.133592
5.5,-0.133832
5.533333,-0.1181502
5.566667,-0.08743480000000001
5.6,-0.044331600000000006
5.633333,0.006461800000000001
5.666667,0.0583794
5.7,0.1038038
5.733333,0.1355654
5.766667,0.1487368
5.8,0.1418516
5.833333,0.1168858
5.866667,0.0782304
5.9,0.0314618
5.933333,-0.017582
5.966667,-0.0633478
6.0,-0.10085720000000001
6.033333,-0.125954
6.066667,-0.13581640000000003
6.1,-0.12972960000000003
6.133333,-0.1096066
6.166667,-0.07968300000000002
6.2,-0.045418200000000006
6.233333,-0.0121202
6.266667,0.016201
6.3,0.037426799999999996
6.333333,0.051209000000000005
6.366667,0.0582922
6.4,0.059801999999999994
6.433333,0.056944
6.466667,0.051042
6.5,0.04357660000000001
6.533333,0.03609
6.566667,0.029966600000000003
6.6,0.026017400000000003
6.633333,0.0239148
6.666667,0.021907
6.7,0.0172392
6.733333,0.0071725999999999995
6.766667,-0.009863799999999999
6.8,-0.0334004
6.833333,-0.060538400000000006
6.866667,-0.0862774
6.9,-0.104618
6.933333,-0.11008600000000002
6.966667,-0.099167
7.0,-0.07130900000000001
7.033333,-0.0293264
7.066667,0.020963199999999998
7.1,0.0717894
7.133333,0.1147942
7.166667,0.1423524
7.2,0.1488868
7.233333,0.13219340000000002
7.266667,0.0943438
7.3,0.04159500000000001
7.333333,-0.016762
7.366667,-0.07023420000000001
7.4,-0.10927619999999999
7.433333,-0.1273596
7.466667,-0.12241760000000002
7.5,-0.0971916
7.533333,-0.058464600000000005
7.566667,-0.015438200000000003
7.6,0.0225028
7.633333,0.04824420000000001
7.666667,0.058887600000000005
7.7,0.05646740000000001
7.733333,0.0471736
7.766667,0.039231999999999996
7.8,0.039891600000000006
7.833333,0.0524768
7.866667,0.0748784
7.9,0.10039600000000001
7.933333,0.1204522
7.966667,0.1276314
8.0,0.1175036
8.033333,0.08861720000000001
8.066667,0.041254200000000005
