Time_Sec,Weighted_Value
0.0,-0.0044214
0.033333,0.13009600000000002
0.066667,0.2229324
0.1,0.2450742
0.133333,0.18920700000000001
0.166667,0.071677
0.2,-0.0732752
0.233333,-0.20488360000000003
0.266667,-0.2886598
0.3,-0.30641080000000004
0.333333,-0.2606340000000001
0.366667,-0.17214100000000002
0.4,-0.07168240000000001
0.433333,0.011387400000000002
0.466667,0.0588468
0.5,0.0679048
0.533333,0.04909720000000001
0.566667,0.019778
0.6,-0.0034498000000000003
0.633333,-0.0104544
0.666667,0.00025540000000000014
0.7,0.0229946
0.733333,0.048603400000000005
0.766667,0.068389
0.8,0.07681680000000002
0.833333,0.0724878
0.866667,0.057587000000000006
0.9,0.0364034
0.933333,0.013751200000000002
0.966667,-0.006042
1.0,-0.019601
1.033333,-0.0247638
1.066667,-0.0208312
1.1,-0.008676200000000002
1.133333,0.009295000000000001
1.166667,0.0293596
1.2,0.0470312
1.233333,0.05807880000000001
1.266667,0.059680399999999995
1.3,0.0511814
1.333333,0.0342348
1.366667,0.012418199999999999
1.4,-0.009644800000000002
1.433333,-0.027585
1.466667,-0.03853100000000001
1.5,-0.041676399999999995
1.533333,-0.0380346
1.566667,-0.0297536
1.6,-0.019339
1.633333,-0.008995
1.666667,-0.00030840000000000007
1.7,0.005634999999999999
1.733333,0.007982
1.766667,0.006129000000000001
1.8,-9.19999999999997e-06
1.833333,-0.0098336
1.866667,-0.0221084
1.9,-0.03504920000000001
1.933333,-0.046408200000000004
1.966667,-0.0537196
2.0,-0.054789199999999996
2.033333,-0.0483366
2.066667,-0.0346886
2.1,-0.0162662
2.133333,0.0026317999999999997
2.166667,0.0171428
2.2,0.023895800000000002
2.233333,0.022761
2.266667,0.01727
2.3,0.0132662
2.333333,0.0161814
2.366667,0.0281606
2.4,0.046644000000000005
2.433333,0.065363
2.466667,0.0771762
2.5,0.077075
2.533333,0.0639564
2.566667,0.040681600000000005
2.6,0.012716600000000002
2.633333,-0.0139646
2.666667,-0.0347804
2.7,-0.047532
2.733333,-0.05239320000000001
2.766667,-0.051249
2.8,-0.046673599999999996
2.833333,-0.040806600000000005
2.866667,-0.0345646
2.9,-0.027601399999999998
2.933333,-0.018921800000000003
2.966667,-0.007678
3.0,0.0061786
3.033333,0.021511800000000005
3.066667,0.03603680000000001
3.1,0.04685040000000001
3.133333,0.0512158
3.166667,0.047210999999999996
3.2,0.034216800000000006
3.233333,0.013330800000000002
3.266667,-0.012527799999999999
3.3,-0.039220200000000004
3.333333,-0.06254760000000001
3.366667,-0.0792974
3.4,-0.0876678
3.433333,-0.0870644
3.466667,-0.0774688
3.5,-0.05866060000000001
3.533333,-0.0297896
3.566667,0.0101954
3.6,0.061232800000000004
3.633333,0.1205252
3.666667,0.18134080000000002
3.7,0.23284920000000003
3.733333,0.2614886
3.766667,0.2540366
3.8,0.2017104
3.833333,0.1039714
3.866667,-0.0293732
3.9,-0.1788452
3.933333,-0.31908020000000004
3.966667,-0.42482900000000007
4.0,-0.4770596
4.033333,-0.466919
4.066667,-0.3964202
4.1,-0.2762240000000001
4.133333,-0.12200159999999999
4.166667,0.048795
4.2,0.2183566
4.233333,0.368173
4.266667,0.4786056
4.3,0.5306472000000001
4.333333,0.5106727999999999
4.366667,0.41656659999999995
4.4,0.262011
4.433333,0.0760022
4.466667,-0.1033526
4.5,-0.2388798
4.533333,-0.304645
4.566667,-0.293138
4.6,-0.217259
4.633333,-0.10629300000000001
4.666667,0.0034330000000000003
4.7,0.08039960000000002
4.733333,0.10771220000000001
