Time_Sec,Weighted_Value
0.0,0.019185
0.033333,0.32574260000000005
0.066667,0.5831988000000001
0.1,0.752709
0.133333,0.8135764000000001
0.166667,0.7663880000000001
0.2,0.6306352
0.233333,0.4383076
0.266667,0.22618680000000002
0.3,0.028795000000000005
0.333333,-0.1272938
0.366667,-0.22733340000000002
0.4,-0.2697816
0.433333,-0.264904
0.466667,-0.23112280000000002
0.5,-0.19000760000000003
0.533333,-0.1606832
0.566667,-0.1546736
0.6,-0.17261120000000002
0.633333,-0.2040758
0.666667,-0.23080320000000001
0.7,-0.2323006
0.733333,-0.19232380000000002
0.766667,-0.104707
0.8,0.0228148
0.833333,0.1680338
0.866667,0.2979676
0.9,0.377176
0.933333,0.37934520000000005
0.966667,0.29820759999999996
1.0,0.15224240000000003
1.033333,-0.020426
1.066667,-0.175327
1.1,-0.2768838
1.133333,-0.30876080000000006
1.166667,-0.27575279999999996
1.2,-0.1978608
1.233333,-0.10026280000000001
1.266667,-0.0039224
1.3,0.07933760000000001
1.333333,0.145963
1.366667,0.19569560000000003
1.4,0.2263848
1.433333,0.23234300000000005
1.466667,0.2074428
1.5,0.1506422
1.533333,0.06985379999999998
1.566667,-0.018688600000000003
1.6,-0.09535740000000001
1.633333,-0.1437928
1.666667,-0.15635300000000002
1.7,-0.1363092
1.733333,-0.096163
1.766667,-0.05286360000000001
1.8,-0.0217998
1.833333,-0.011716400000000002
1.866667,-0.022214800000000003
1.9,-0.04451720000000001
1.933333,-0.06513220000000002
1.966667,-0.0710536
2.0,-0.054520200000000005
2.033333,-0.015595999999999999
2.066667,0.0381178
2.1,0.09419540000000001
2.133333,0.1393758
2.166667,0.1633994
2.2,0.16141080000000002
2.233333,0.1343568
2.266667,0.08783060000000002
2.3,0.030297
2.333333,-0.028706600000000002
2.366667,-0.08026540000000001
2.4,-0.11757300000000001
2.433333,-0.13702340000000002
2.466667,-0.1387386
2.5,-0.1264146
2.533333,-0.10633280000000002
2.566667,-0.085521
2.6,-0.06943899999999999
2.633333,-0.05990840000000001
2.666667,-0.0540706
2.7,-0.044980599999999996
2.733333,-0.024044000000000003
2.766667,0.0152568
2.8,0.07367240000000001
2.833333,0.1440836
2.866667,0.21210440000000003
2.9,0.25964620000000005
2.933333,0.27069420000000005
2.966667,0.2372862
3.0,0.1630242
3.033333,0.06226999999999999
3.066667,-0.044581
3.1,-0.1375068
3.133333,-0.2022684
3.166667,-0.2330412
3.2,-0.2317786
3.233333,-0.20523240000000004
3.266667,-0.161438
3.3,-0.1073486
3.333333,-0.048277
3.366667,0.0112684
3.4,0.0662954
3.433333,0.110682
3.466667,0.1380226
3.5,0.14395620000000003
3.533333,0.12880980000000003
3.566667,0.098877
3.6,0.0653266
3.633333,0.040908
3.666667,0.035446200000000004
3.7,0.0515634
3.733333,0.0822252
3.766667,0.11140560000000001
3.8,0.11834280000000001
3.833333,0.084735
3.866667,0.002843000000000001
3.9,-0.11894720000000002
3.933333,-0.2566258
3.966667,-0.3779918
4.0,-0.453772
4.033333,-0.466945
4.066667,-0.4161
4.1,-0.3122364
4.133333,-0.171768
4.166667,-0.010085199999999999
