Time_Sec,Weighted_Value
0.0,0.017387
0.033333,-0.19913240000000001
0.066667,-0.38829040000000004
0.1,-0.5276348
0.133333,-0.6025494000000001
0.166667,-0.6056346
0.2,-0.5354458000000001
0.233333,-0.39709380000000005
0.266667,-0.2049184
0.3,0.0151514
0.333333,0.22683680000000003
0.366667,0.3903316
0.4,0.4733918
0.433333,0.46205180000000007
0.466667,0.36545020000000006
0.5,0.21229420000000002
0.533333,0.041138799999999996
0.566667,-0.11075380000000001
0.6,-0.2161132
0.633333,-0.2622932
0.666667,-0.25170899999999996
0.7,-0.19869520000000002
0.733333,-0.12398280000000002
0.766667,-0.048478400000000005
0.8,0.0119608
0.833333,0.0494626
0.866667,0.0642422
0.9,0.062291
0.933333,0.051962000000000015
0.966667,0.0409288
1.0,0.034294000000000005
1.033333,0.03388580000000001
1.066667,0.03855580000000001
1.1,0.045244200000000005
1.133333,0.0503712
1.166667,0.0510428
1.2,0.045851800000000005
1.233333,0.0352678
1.266667,0.0214686
1.3,0.007475
1.333333,-0.004064
1.366667,-0.011820800000000001
1.4,-0.0161326
1.433333,-0.018701000000000002
1.466667,-0.0216762
1.5,-0.0263552
1.533333,-0.032187600000000004
1.566667,-0.036802600000000005
1.6,-0.037087400000000006
1.633333,-0.030703599999999998
1.666667,-0.017364400000000002
1.7,0.0006573999999999999
1.733333,0.0192356
1.766667,0.0341636
1.8,0.0429944
1.833333,0.04576060000000001
1.866667,0.044308600000000004
1.9,0.0408966
1.933333,0.036821
1.966667,0.0316294
2.0,0.023362400000000002
2.033333,0.0098776
2.066667,-0.0095654
2.1,-0.033540799999999996
2.133333,-0.058894400000000006
2.166667,-0.08193600000000002
2.2,-0.099777
2.233333,-0.11133420000000002
2.266667,-0.1174756
2.3,-0.11993820000000001
2.333333,-0.1194046
2.366667,-0.1137794
2.4,-0.0977776
2.433333,-0.0644606
2.466667,-0.0086156
2.5,0.0691562
2.533333,0.15968160000000003
2.566667,0.24568100000000004
2.6,0.3058152
2.633333,0.32104800000000006
2.666667,0.2811354000000001
2.7,0.1889704
2.733333,0.0609516
2.766667,-0.0769766
2.8,-0.1959836
2.833333,-0.2711232
2.866667,-0.2864482
2.9,-0.23806080000000002
